side,b,kv,truth,model,ape,stratum
old,4,517,7.663218304514885,7.296695406694198,0.047828847261828,B
new,4,521,7.66284205019474,6.846087293524761,0.1065864011446279,B
old,4,521,7.66284205019474,7.296629122720333,0.04779074461871502,B
new,4,525,7.663218304514885,6.846572308859322,0.10656697528431691,B
old,4,525,7.663218304514885,7.296562838746468,0.047846146514239,B
new,4,529,7.663218304514885,6.847057324193884,0.1065036839470108,B
old,4,529,7.663218304514885,7.296496554772602,0.0478547961404445,B
new,4,533,7.663218304514885,6.847542339528445,0.10644039260970468,B
old,4,533,7.663218304514885,7.296430270798737,0.04786344576665,B
new,4,537,7.673420011997223,6.848027354863007,0.10756516075540412,B
old,4,537,7.673420011997223,7.296363986824872,0.04913793648501348,B
new,4,541,7.676027715206146,6.848512370197568,0.10780515335676515,B
old,4,541,7.676027715206146,7.296297702851007,0.04946959891805726,B
new,4,545,7.676063105463982,6.84899738553213,0.1077460813659973,B
old,4,545,7.676063105463982,7.2962314188771416,0.04948261646213773,B
new,4,549,7.676063105463982,6.849482400866691,0.10768289593775138,B
old,4,549,7.676063105463982,7.296165134903276,0.04949125161442276,B
new,4,553,7.676063105463982,6.8499674162012525,0.10761971050950546,B
old,4,553,7.676063105463982,7.296098850929411,0.049499886766707794,B
new,4,557,7.676063105463982,6.850452431535814,0.10755652508125953,B
old,4,557,7.676063105463982,7.296032566955546,0.04950852191899283,B
new,4,561,7.676027715206146,6.850937446870375,0.10748922475895624,B
old,4,561,7.676027715206146,7.295966282981681,0.04951277487854389,B
new,4,565,7.676027715206146,6.851422462204937,0.10742603903939446,B
old,4,565,7.676027715206146,7.2958999990078155,0.04952141007064122,B
new,4,569,7.676027715206146,6.851907477539498,0.10736285331983268,B
old,4,569,7.676027715206146,7.29583371503395,0.04953004526273854,B
new,4,573,7.676027715206146,6.85239249287406,0.1072996676002709,B
old,4,573,7.676027715206146,7.295767431060085,0.04953868045483587,B
new,4,577,7.676063105463982,6.852877508208621,0.10724059794002992,B
old,4,577,7.676063105463982,7.29570114708622,0.049551697680418,B
new,4,581,7.676027715206146,6.853362523543183,0.10717329616114735,B
old,4,581,7.676027715206146,7.295634863112355,0.04955595083903053,B
new,4,585,7.676027715206146,6.853847538877744,0.10711011044158557,B
old,4,585,7.676027715206146,7.295568579138489,0.04956458603112785,B
new,4,589,7.673947140574455,6.854332554212306,0.1068048256455406,B
old,4,589,7.673947140574455,7.295502295164624,0.04931553977077583,B
new,4,593,7.673947140574455,6.854817569546867,0.10674162279495059,B
old,4,593,7.673947140574455,7.295436011190759,0.049324177304062286,B
new,4,597,7.673947140574455,6.855302584881429,0.10667841994436056,B
old,4,597,7.673947140574455,7.295369727216894,0.04933281483734874,B
new,4,601,7.673947140574455,6.85578760021599,0.10661521709377053,B
old,4,601,7.673947140574455,7.295303443243029,0.0493414523706352,B
new,4,605,7.673947140574455,6.856272615550552,0.1065520142431805,B
old,4,605,7.673947140574455,7.295237159269163,0.04935008990392165,B
new,4,609,7.673947140574455,6.856757630885113,0.10648881139259049,B
old,4,609,7.673947140574455,7.295170875295298,0.04935872743720811,B
new,4,613,7.673420011997223,6.8572426462196745,0.10636422410104922,B
old,4,613,7.673420011997223,7.295104591321433,0.049302060891271704,B
new,4,617,7.673420011997223,6.857727661554236,0.10630101690871475,B
old,4,617,7.673420011997223,7.295038307347568,0.049310699017916876,B
new,4,621,7.673947140574455,6.858212676888797,0.10629920284082041,B
old,4,621,7.673947140574455,7.2949720233737025,0.049384640037067475,B
new,4,625,7.677918300032616,6.858697692223359,0.10669827104122438,B
old,4,625,7.677918300032616,7.294905739399837,0.04988494871469931,B
new,4,629,7.678600028157234,6.85918270755792,0.10671441637727333,B
old,4,629,7.678600028157234,7.294839455425972,0.04997793495220765,B
new,4,633,7.678600028157234,6.859667722892482,0.10665125182477901,B
old,4,633,7.678600028157234,7.294773171452107,0.049986567251535934,B
new,4,637,7.6791662722826,6.860152738227043,0.10665396541962213,B
old,4,637,7.6791662722826,7.294706887478242,0.050065250728068916,B
new,4,641,7.6791662722826,6.860637753561605,0.10659080552473718,B
old,4,641,7.6791662722826,7.2946406035043765,0.050073882390871224,B
