side,b,kv,truth,model,ape,stratum
old,4,65409,9.604228660464287,9.497606820218607,0.011101551620130363,B
new,4,65413,9.604228660464287,8.898731963824957,0.07345688254419636,B
old,4,65413,9.604228660464287,9.497657223960232,0.01109630354207987,B
new,4,65417,9.604228660464287,8.898781552886703,0.07345171929126904,B
old,4,65417,9.604228660464287,9.497707627701857,0.011091055464029376,B
new,4,65421,9.604228660464287,8.898831141948449,0.07344655603834171,B
old,4,65421,9.604228660464287,9.497758031443482,0.011085807385978882,B
new,4,65425,9.604228660464287,8.898880731010195,0.0734413927854144,B
old,4,65425,9.604228660464287,9.497808435185107,0.01108055930792839,B
new,4,65429,9.59736481308937,8.89893032007194,0.07277356926818808,B
old,4,65429,9.59736481308937,9.497858838926732,0.010368051657985107,B
new,4,65433,9.604228660464287,8.898979909133686,0.07343106627955975,B
old,4,65433,9.604228660464287,9.497909242668356,0.011070063151827401,B
new,4,65437,9.59736481308937,8.899029498195432,0.07276323537701866,B
old,4,65437,9.59736481308937,9.497959646409981,0.010357547995238817,B
new,4,65441,9.59736481308937,8.899079087257178,0.07275806843143397,B
old,4,65441,9.59736481308937,9.498010050151606,0.010352296163865671,B
new,4,65445,9.604228660464287,8.899128676318924,0.0734155765207778,B
old,4,65445,9.604228660464287,9.498060453893231,0.01105431891767592,B
new,4,65449,9.604228660464287,8.89917826538067,0.07341041326785049,B
old,4,65449,9.604228660464287,9.498110857634856,0.011049070839625428,B
new,4,65453,9.604228660464287,8.899227854442415,0.07340525001492317,B
old,4,65453,9.604228660464287,9.498161261376481,0.011043822761574933,B
new,4,65457,9.604228660464287,8.899277443504161,0.07340008676199584,B
old,4,65457,9.604228660464287,9.498211665118106,0.011038574683524439,B
new,4,65461,9.59736481308937,8.899327032565907,0.07273223370351044,B
old,4,65461,9.59736481308937,9.49826206885973,0.010326037006999944,B
new,4,65465,9.59736481308937,8.899376621627653,0.07272706675792573,B
old,4,65465,9.59736481308937,9.498312472601356,0.010320785175626799,B
new,4,65469,9.59736481308937,8.899426210689398,0.07272189981234103,B
old,4,65469,9.59736481308937,9.49836287634298,0.010315533344253653,B
new,4,65473,9.59736481308937,8.899475799751144,0.07271673286675633,B
old,4,65473,9.59736481308937,9.498413280084606,0.010310281512880506,B
new,4,65477,9.59736481308937,8.89952538881289,0.07271156592117162,B
old,4,65477,9.59736481308937,9.49846368382623,0.010305029681507361,B
new,4,65481,9.59736481308937,8.899574977874636,0.07270639897558691,B
old,4,65481,9.59736481308937,9.498514087567855,0.010299777850134216,B
new,4,65485,9.604228660464287,8.899624566936382,0.0733639439915046,B
old,4,65485,9.604228660464287,9.49856449130948,0.011001838137170985,B
new,4,65489,9.604228660464287,8.899674155998127,0.07335878073857728,B
old,4,65489,9.604228660464287,9.498614895051105,0.01099659005912049,B
new,4,65493,9.604228660464287,8.899723745059873,0.07335361748564996,B
old,4,65493,9.604228660464287,9.49866529879273,0.010991341981069998,B
new,4,65497,9.604521095752716,8.899773334121619,0.07337666861315434,B
old,4,65497,9.604521095752716,9.498715702534355,0.011016207072016334,B
new,4,65501,9.604521095752716,8.899822923183365,0.07337150551743604,B
old,4,65501,9.604521095752716,9.49876610627598,0.011010959153757587,B
new,4,65505,9.604521095752716,8.89987251224511,0.07336634242171775,B
old,4,65505,9.604521095752716,9.498816510017605,0.011005711235498842,B
new,4,65509,9.604228660464287,8.899922101306856,0.07333296447394068,B
old,4,65509,9.604228660464287,9.49886691375923,0.010970349668868022,B
